1598	3661	1171	1	
1601	3255	2020	1	
1606	2261	1522	1	
1613	4019	3948	1	
1614	3247	13	1	
1627	599	1371	1	
1632	2265	1427	1	
1635	596	1293	1	
1641	2265	1113	1	
1658	4027	522	1	
1663	599	1370	1	
1671	2783	2251	1	
1679	4668	1039	1	
1695	4294	126	1	
1699	1736	380	1	
1712	2783	927	1	
1760	5846	131	1	
1788	4671	191	1	
1796	602	1388	1	
1810	4019	3181	1	
1811	3657	1700	1	
1826	1737	852	1	
1831	2783	1160	1	
1835	5265	757	1	
1845	3657	918	1	
1848	2795	2439	1	
1873	3657	1175	1	
1917	4015	3524	1	
1952	2795	1734	1	
1976	3260	2342	1	
2011	4015	3523	1	
2019	2261	204	1	
2023	4665	162	1	
2024	4668	443	1	
2035	602	1387	1	
2054	3653	1364	1	
2083	4303	971	1	
2110	4023	716	1	
2112	3657	248	1	
2114	3	1464	1	
2140	596	1294	1	
2152	3657	399	1	
2169	4500	587	1	
2170	3661	407	1	
2191	1186	1064	1	
2207	3260	1095	1	
2219	3256	612	1	
2235	6	1362	1	
2244	3661	324	1	
2268	5843	519	1	
2273	4665	1216	1	
2301	3256	482	1	
2302	1734	1567	1	
2313	2262	158	1	
2324	4671	125	1	
2329	3666	836	1	
2358	1180	1764	1	
2410	1183	1804	1	
2411	1183	1805	1	
2421	2795	2706	1	
2436	1180	1762	1	
2438	5265	214	1	
2452	2270	879	1	
2453	2266	725	1	
2454	599	1372	1	
2469	3662	2148	1	
2488	5265	967	1	
2507	2274	795	1	
2535	4019	400	1	
2589	4496	1534	1	
2593	4668	83	1	
2610	4023	1179	1	
2612	4668	82	1	
2619	4023	1226	1	
2626	3666	1063	1	
2628	1737	2790	1	
2637	4675	412	1	
2648	13	1547	1	
2654	4019	2989	1	
2656	1180	1284	1	
2701	3658	1922	1	
2714	1180	1763	1	
2718	5269	739	1	
2729	4027	556	1	
2738	4492	1615	1	
2739	2796	1169	1	
2748	603	302	1	
2760	5269	2391	1	
2767	2266	1661	1	
2772	3658	2414	1	
2774	3654	2133	1	
2806	1180	942	1	
2807	603	449	1	
2824	3658	1198	1	
2825	3654	1338	1	
2830	4672	1061	1	
2841	1183	1803	1	
2842	13	396	1	
2851	3666	1822	1	
2866	2270	570	1	
2873	3260	55	1	
2888	2796	1329	1	
2901	3654	1598	1	
2904	4299	769	1	
2905	4019	3949	1	
2910	1193	2069	1	
2911	1190	1823	1	
2913	16	1423	1	
2923	2784	98	1	
2924	1737	2138	1	
2925	1731	568	1	
2942	1737	2791	1	
2952	3658	583	1	
2954	1187	1227	1	
3024	4672	1256	1	
3038	4028	635	1	
3066	4295	1371	1	
3088	606	1511	1	
3125	4675	561	1	
3126	4678	1066	1	
3147	4295	1145	1	
3161	4619	486	1	
3165	2274	508	1	
3166	609	1731	1	
3184	3654	1380	1	
3192	3654	1701	1	
3229	4672	1255	1	
3240	3654	2131	1	
3268	609	1732	1	
3283	4016	1409	1	
3287	6421	1899	1	
3296	4678	1065	1	
3302	8027	1302	1	
3304	3658	454	1	
3322	1741	427	1	
3345	3658	639	1	
3346	2796	2404	1	
3360	3654	2132	1	
3366	4303	957	1	
3369	2279	1665	1	
3377	3662	2450	1	
3379	1187	1876	1	
3403	6421	1452	1	
3411	1738	1978	1	
3412	1187	1513	1	
3421	2283	542	1	
3431	2788	929	1	
3434	606	314	1	
3440	4504	1919	1	
3457	13	1406	1	
3468	1193	859	1	
3489	4016	1679	1	
3497	3261	1879	1	
3512	4672	1254	1	
3519	3666	1141	1	
3531	3253	1817	1	
3546	1744	2936	1	
3553	4492	1319	1	
3574	3257	2190	1	
3590	1741	313	1	
3627	2275	1753	1	
3660	4299	81	1	
3681	3667	1087	1	
3690	1193	2067	1	
3699	3667	917	1	
3708	5269	1655	1	
3712	3663	2668	1	
3743	1738	190	1	
3768	1187	1856	1	
3801	4028	489	1	
3802	3261	642	1	
3807	4676	1118	1	
3817	2801	2091	1	
3821	4679	1057	1	
3828	1193	710	1	
3829	610	1490	1	
3856	4028	1204	1	
3861	604	1300	1	
3881	3667	701	1	
3883	1738	1977	1	
3901	3257	2189	1	
3914	2801	2025	1	
3924	3667	1046	1	
3940	4024	1938	1	
3949	4020	1213	1	
3950	3261	246	1	
3962	1187	1309	1	
3975	5271	1940	1	
3989	3249	1252	1	
4014	1188	1685	1	
4042	4299	313	1	
4048	5269	2449	1	
4058	3253	1987	1	
4075	4493	620	1	
4077	1188	1246	1	
4102	3257	2069	1	
4119	2279	1664	1	
4128	5847	2333	1	
4132	4028	198	1	
4133	3655	237	1	
4142	3253	812	1	
4145	5271	69	1	
4161	4307	2167	1	
4179	4020	936	1	
4180	3253	1988	1	
4188	5269	2450	1	
4203	1194	26	1	
4222	3659	2174	1	
4232	610	153	1	
4246	14	338	1	
4266	3663	993	1	
4270	1188	1383	1	
4271	11	1301	1	
4295	4295	489	1	
4301	4676	1119	1	
4302	4679	416	1	
4303	6423	1650	1	
4304	8466	1339	1	
4305	9138	70	1	
4307	5271	677	1	
4321	3659	762	1	
4335	2809	1146	1	
4362	3667	1703	1	
4382	4307	2166	1	
4401	8469	943	1	
4402	8472	1125	1	
4404	4016	1273	1	
4406	3262	2139	1	
4407	1194	845	1	
4408	1188	1687	1	
4429	4497	1575	1	
4432	1194	1583	1	
4440	4304	408	1	
4482	607	1499	1	
4490	1191	1928	1	
4499	4505	125	1	
4502	1739	2317	1	
4523	4024	1651	1	
4526	17	1353	1	
4536	3274	1589	1	
4550	1742	1106	1	
4568	1194	176	1	
4614	3663	2669	1	
4627	17	1413	1	
4628	17	1398	1	
4636	3274	2090	1	
4647	3663	1669	1	
4656	604	1301	1	
4666	4497	92	1	
4667	4300	688	1	
4676	1188	1686	1	
4685	2801	1433	1	
4686	1745	1016	1	
4695	3262	1900	1	
4698	610	389	1	
4701	3266	1647	1	
4727	2801	2090	1	
4730	5272	1142	1	
4768	3667	927	1	
4775	4024	2330	1	
4778	3262	353	1	
4790	4673	158	1	
4813	5270	1139	1	
4817	4016	534	1	
4818	3274	1232	1	
4841	4025	1934	1	
4853	4615	3832	1	
4869	2798	1380	1	
4881	3274	1161	1	
4915	4680	535	1	
4928	15	1194	1	
4934	1739	186	1	
4935	611	266	1	
4939	5270	2274	1	
4961	2284	448	1	
4962	2280	630	1	
4965	4677	1107	1	
4993	4300	849	1	
4996	3274	570	1	
5015	4017	2318	1	
5032	3663	2449	1	
5036	1194	436	1	
5065	2802	103	1	
5066	2798	472	1	
5071	4017	1710	1	
5083	3270	27	1	
5110	4029	346	1	
5112	4674	1183	1	
5118	2288	145	1	
5128	3668	795	1	
5137	1745	833	1	
5143	15	958	1	
5177	3676	138	1	
5181	4677	1108	1	
5196	2281	837	1	
5202	5272	1192	1	
5203	5848	1666	1	
5223	1739	1500	1	
5234	3680	1840	1	
5244	4025	1169	1	
5267	1192	1830	1	
5268	5270	199	1	
5273	3266	903	1	
5285	2806	1299	1	
5286	1739	2318	1	
5294	1739	1235	1	
5301	6999	1608	1	
5303	9141	7799	1	
5304	9355	598	1	
5306	3262	525	1	
5307	1745	1188	1	
5308	1739	1856	1	
5314	2802	1929	1	
5316	1739	2316	1	
5333	4300	1661	1	
5343	3676	2885	1	
5357	4296	961	1	
5360	1739	1565	1	
5361	1739	2137	1	
5382	1743	857	1	
5384	4680	79	1	
5392	4025	1495	1	
5394	4017	2319	1	
5395	3680	1839	1	
5397	2285	604	1	
5402	5270	748	1	
5405	8848	708	1	
5406	9494	724	1	
5407	4493	147	1	
5408	4017	1864	1	
5418	611	949	1	
5431	2806	2220	1	
5437	5272	121	1	
5448	2798	1667	1	
5459	4017	876	1	
5468	3672	2320	1	
5473	6422	967	1	
5479	2281	812	1	
5490	4300	2352	1	
5492	3275	389	1	
5506	4677	121	1	
5516	1740	2109	1	
5526	3263	2179	1	
5534	4501	1960	1	
5550	4029	725	1	
5551	4021	127	1	
5553	3672	2289	1	
5554	3275	394	1	
5556	1195	723	1	
5575	1746	1870	1	
5588	12	754	1	
5596	3263	386	1	
5597	2802	1218	1	
5608	2285	553	1	
5612	611	1089	1	
5621	4619	802	1	
5624	4674	1062	1	
5638	3267	193	1	
5641	1195	1109	1	
5654	18	18	1	
5665	1195	1902	1	
5679	4505	519	1	
5704	2281	604	1	
5705	1746	1093	1	
5715	4300	1201	1	
5717	3263	335	1	
5720	4680	1029	1	
5722	5272	152	1	
5728	3271	962	1	
5735	5850	275	1	
5747	4017	2188	1	
5750	2281	1235	1	
5764	3267	384	1	
5788	2811	2323	1	
5813	3680	714	1	
5820	18	40	1	
5839	4296	103	1	
5848	4623	1236	1	
5854	2799	1338	1	
5871	1195	1345	1	
5883	1192	1179	1	
5914	4627	259	1	
5916	3263	2180	1	
5919	4681	1160	1	
5920	5272	771	1	
5927	3271	544	1	
5944	3676	673	1	
5981	3676	281	1	
6009	1743	1174	1	
6026	4021	1044	1	
6028	3275	1733	1	
6031	4683	421	1	
6084	3275	1704	1	
6093	1746	1757	1	
6114	3267	1375	1	
6116	2807	2079	1	
6118	2277	843	1	
6120	612	369	1	
6130	4017	1067	1	
6133	1743	2013	1	
6147	3680	1396	1	
6148	3267	1573	1	
6152	612	325	1	
6163	4308	891	1	
6186	612	1446	1	
6203	4683	2266	1	
6204	5273	1372	1	
6210	4017	228	1	
6211	3668	2149	1	
6225	3271	1768	1	
6226	3267	1681	1	
6238	3676	1108	1	
6249	3676	2804	1	
6250	3668	1405	1	
6262	2799	418	1	
6264	2286	947	1	
6266	25	1084	1	
6277	25	142	1	
6288	19	1437	1	
6300	3275	1631	1	
6301	1746	358	1	
6302	1196	445	1	
6303	25	636	1	
6304	5273	844	1	
6305	5275	805	1	
6314	2803	1957	1	
6319	4623	907	1	
6343	4029	290	1	
6375	19	995	1	
6384	1196	232	1	
6386	25	1372	1	
6397	618	1485	1	
6401	6422	128	1	
6409	1199	679	1	
6414	4300	1791	1	
6416	4021	1121	1	
6417	3676	577	1	
6456	1202	2124	1	
6457	1202	2125	1	
6473	4501	1791	1	
6475	3681	628	1	
6476	2282	1007	1	
6479	22	1278	1	
6480	22	1354	1	
6482	5273	1385	1	
6497	3677	309	1	
6530	5273	2656	1	
6539	3677	426	1	
6540	3669	1690	1	
6546	5273	208	1	
6553	3267	1217	1	
6557	618	1486	1	
6564	3271	1368	1	
6567	612	558	1	
6568	612	589	1	
6585	2811	1547	1	
6591	612	379	1	
6612	2799	1252	1	
6613	1202	213	1	
6614	615	975	1	
6646	2807	1345	1	
6651	4681	1242	1	
6658	2811	2324	1	
6675	4300	361	1	
6676	3681	1092	1	
6677	3669	324	1	
6680	2282	1412	1	
6688	2811	938	1	
6695	1202	2127	1	
6706	5273	2655	1	
6714	1753	2154	1	
6734	19	1406	1	
6761	612	248	1	
6763	25	1379	1	
6795	3677	68	1	
6798	4501	1413	1	
6805	5273	2657	1	
6811	3268	1358	1	
6815	612	227	1	
6829	4296	1459	1	
6833	3673	964	1	
6840	4296	1443	1	
6844	3272	1369	1	
6860	2286	1329	1	
6866	5273	1532	1	
6886	1747	1046	1	
6892	2290	1086	1	
6893	2286	960	1	
6903	1199	1947	1	
6918	3276	1219	1	
6920	2808	2070	1	
6953	1750	2395	1	
6960	4038	1991	1	
6961	3673	1923	1	
6966	1196	878	1	
6972	4038	1990	1	
6976	5273	2654	1	
7011	3264	1679	1	
7014	20	1166	1	
7017	3264	2200	1	
7019	2800	766	1	
7034	2278	1259	1	
7047	612	224	1	
7048	4683	2169	1	
7074	3264	910	1	
7087	1202	2126	1	
7102	4038	731	1	
7106	2278	1260	1	
7107	615	1261	1	
7122	5275	1374	1	
7147	4681	2471	1	
7157	4030	592	1	
7158	3264	2265	1	
7193	616	665	1	
7215	2295	1556	1	
7218	20	1220	1	
7229	2291	1614	1	
7238	4501	993	1	
7252	4030	320	1	
7254	2299	988	1	
7268	4683	2267	1	
7284	3681	929	1	
7299	1753	1415	1	
7318	1747	2263	1	
7321	4681	2055	1	
7334	2299	584	1	
7344	613	1249	1	
7345	613	1248	1	
7349	3272	1224	1	
7351	1753	2053	1	
7374	1196	1650	1	
7376	4683	2155	1	
7389	4305	2038	1	
7398	5275	1885	1	
7400	6425	421	1	
7405	4493	2312	1	
7406	4309	960	1	
7438	5273	2652	1	
7439	5273	2653	1	
7446	26	1202	1	
7471	4505	1169	1	
7476	4681	247	1	
7505	4505	894	1	
7511	1203	1679	1	
7541	613	1136	1	
7546	3268	835	1	
7551	20	628	1	
7559	2804	661	1	
7561	1750	2134	1	
7564	613	226	1	
7578	2295	1555	1	
7590	2808	2069	1	
7615	1747	2168	1	
7636	3677	1107	1	
7646	4305	1262	1	
7647	2812	2452	1	
7655	4305	1368	1	
7659	1203	1504	1	
7665	4297	1078	1	
7666	3677	1746	1	
7669	2804	171	1	
7672	4682	108	1	
7686	613	976	1	
7710	3272	24	1	
7722	2812	2453	1	
7724	2291	1639	1	
7727	4682	2121	1	
7732	4498	1817	1	
7733	3677	992	1	
7758	3268	766	1	
7773	613	881	1	
7804	23	1341	1	
7812	5274	414	1	
7853	2303	79	1	
7902	3681	1736	1	
7924	4494	1346	1	
7925	4494	2304	1	
7926	4309	962	1	
7927	3682	2389	1	
7964	1751	2178	1	
8003	4038	622	1	
8004	3674	1643	1	
8007	2821	1680	1	
8016	2825	1628	1	
8027	3277	1282	1	
8036	4682	1383	1	
8053	3674	1503	1	
8065	4498	1818	1	
8070	5274	1985	1	
8120	4682	2606	1	
8121	5274	1986	1	
8126	1754	2321	1	
8142	5276	2090	1	
8151	1203	420	1	
8160	3273	472	1	
8187	616	939	1	
8202	4684	1639	1	
8207	3265	2400	1	
8209	2825	2667	1	
8226	4305	1392	1	
8250	620	417	1	
8262	1200	235	1	
8272	3682	2261	1	
8274	1203	434	1	
8320	2292	1470	1	
8333	24	917	1	
8334	21	119	1	
8335	4682	600	1	
8346	2304	1589	1	
8356	617	558	1	
8357	27	157	1	
8374	2813	2103	1	
8375	2300	1644	1	
8388	1203	1939	1	
8424	4301	1192	1	
8441	2825	2536	1	
8442	1200	1028	1	
8447	5852	69	1	
8452	2304	1141	1	
8491	4297	1685	1	
8511	5274	1983	1	
8512	5274	1984	1	
8538	4031	3289	1	
8556	4684	2325	1	
8599	4682	2299	1	
8626	1197	1355	1	
8627	4684	2324	1	
8634	1748	966	1	
8671	2825	2668	1	
8672	2821	519	1	
8673	2300	1642	1	
8686	24	1193	1	
8701	4043	365	1	
8710	2825	364	1	
8713	4684	862	1	
8723	1201	1725	1	
8728	5274	559	1	
8733	1204	1522	1	
8747	1751	622	1	
8763	1201	1724	1	
8774	2300	1643	1	
8779	4682	817	1	
8791	1751	1855	1	
8799	3265	2401	1	
8801	2817	2326	1	
8803	24	1159	1	
8815	1754	2320	1	
8829	5276	2115	1	
8837	2817	2327	1	
8847	2296	1270	1	
8862	2825	623	1	
8875	27	1246	1	
8890	4628	237	1	
8906	4031	3071	1	
8907	2821	2360	1	
8909	2292	175	1	
8921	5274	1771	1	
8928	4039	172	1	
8929	3277	234	1	
8930	4682	461	1	
8941	1198	1155	1	
8943	4682	2796	1	
8949	614	1404	1	
8972	5276	2114	1	
8995	2821	1977	1	
8996	2304	86	1	
9021	4301	1247	1	
9022	3682	785	1	
9023	2292	1471	1	
9024	27	117	1	
9030	4043	207	1	
9033	1752	382	1	
9057	3282	2272	1	
9070	2292	876	1	
9071	1749	1315	1	
9100	1201	1727	1	
9118	5276	2035	1	
9137	3286	2270	1	
9138	34	1287	1	
9139	4684	2182	1	
9165	4301	1689	1	
9166	4297	1598	1	
9181	31	87	1	
9202	1198	573	1	
9223	2814	998	1	
9250	4035	298	1	
9259	31	71	1	
9261	4687	2122	1	
9270	1198	1597	1	
9298	2301	956	1	
9304	2814	1664	1	
9306	1198	519	1	
9312	1198	1596	1	
9315	5276	1146	1	
9329	4035	644	1	
9354	3675	1163	1	
9356	28	552	1	
9366	3675	512	1	
9370	2305	1639	1	
9407	4297	1087	1	
9408	3683	2185	1	
9484	5277	1174	1	
9496	621	641	1	
9500	2301	421	1	
9531	2305	1638	1	
9546	4035	1367	1	
9562	4687	2318	1	
9585	2301	350	1	
9590	3675	187	1	
9604	3671	1638	1	
9612	4322	1936	1	
9614	4310	736	1	
9616	2297	786	1	
9640	1201	1726	1	
9653	4506	888	1	
9656	627	1377	1	
9657	621	541	1	
9670	28	1244	1	
9690	4685	2207	1	
9692	6428	440	1	
9709	3282	1307	1	
9712	2818	2188	1	
9714	1755	2672	1	
9723	3675	2184	1	
9728	2301	1639	1	
9737	3683	195	1	
9746	3282	2270	1	
9766	627	535	1	
9774	4318	2488	1	
9780	1198	1598	1	
9782	5279	2106	1	
9800	3282	1444	1	
9811	4039	1781	1	
9812	3683	1540	1	
9817	621	864	1	
9826	2822	2210	1	
9841	3282	1298	1	
9856	5852	2149	1	
9878	4035	1288	1	
9882	34	393	1	
9889	621	853	1	
9899	4498	45	1	
9900	3679	2303	1	
9901	3282	610	1	
9919	624	1324	1	
9927	3282	2271	1	
9939	1752	264	1	
9958	4685	950	1	
9973	4031	1911	1	
9986	624	723	1	
9996	3278	2505	1	
10009	5277	2394	1	
10024	4685	2423	1	
10045	1211	1731	1	
10054	3290	952	1	
10055	2818	107	1	
10057	31	142	1	
10072	2826	2183	1	
10074	2306	963	1	
10086	3278	1292	1	
10095	1755	736	1	
10107	3683	102	1	
10110	3671	2315	1	
10113	1205	1190	1	
10132	2822	1216	1	
10135	627	607	1	
10155	2819	2289	1	
10164	1205	1654	1	
10169	2819	1511	1	
10204	2827	2438	1	
10205	2819	2290	1	
10221	4310	903	1	
10222	4043	654	1	
10232	4685	667	1	
10250	4314	2021	1	
10259	4322	2075	1	
10260	4031	2047	1	
10262	621	356	1	
10293	3683	914	1	
10307	2823	2455	1	
10308	1759	2121	1	
10315	4685	2078	1	
10344	4494	1191	1	
10348	2294	2004	1	
10362	4032	883	1	
10363	2827	1654	1	
10380	35	435	1	
10387	3679	40	1	
10390	2302	1580	1	
10425	4032	1676	1	
10437	3683	785	1	
10438	2819	2291	1	
10453	5279	2153	1	
10465	3283	183	1	
10486	3279	2472	1	
10495	3675	641	1	
10497	3671	1086	1	
10498	3291	1611	1	
10516	3291	2118	1	
10524	4314	1996	1	
10530	5277	434	1	
10543	3679	2209	1	
10546	3287	164	1	
10550	4685	2579	1	
10556	3675	2094	1	
10577	3283	1531	1	
10587	3679	2248	1	
10588	2298	2184	1	
10597	3279	1652	1	
10617	2815	1555	1	
10638	2298	2183	1	
10649	2306	722	1	
10658	4687	2317	1	
10681	1762	2100	1	
10696	1762	2054	1	
10697	1211	1730	1	
10698	32	67	1	
10707	5279	204	1	
10725	4687	133	1	
10761	622	574	1	
10776	4686	2464	1	
10778	6431	1015	1	
10780	4040	2023	1	
10783	622	1219	1	
10795	32	976	1	
10806	3692	191	1	
10809	32	1160	1	
10824	4688	2415	1	
10831	6431	1956	1	
10845	1205	1655	1	
10852	3684	1359	1	
10874	3279	1104	1	
10894	625	892	1	
10920	5279	2154	1	
10971	4494	91	1	
10975	2815	1900	1	
10982	1206	1792	1	
11007	2311	2233	1	
11031	3283	2002	1	
11037	32	773	1	
11049	622	686	1	
11053	4506	1714	1	
11079	1759	1891	1	
11092	4040	2021	1	
11094	3684	1263	1	
11131	5278	2439	1	
11151	3291	1592	1	
11160	4498	1635	1	
11171	5278	2438	1	
11188	3283	1694	1	
11202	2319	1293	1	
11215	3688	584	1	
11226	4688	2414	1	
11241	3688	2149	1	
11247	5280	21	1	
11257	625	1392	1	
11284	1756	668	1	
11285	1212	830	1	
11291	3291	2117	1	
11316	4494	2305	1	
11326	1209	1836	1	
11327	622	459	1	
11335	3292	1143	1	
11348	2319	724	1	
11351	4686	2423	1	
11353	5278	2437	1	
11363	1757	1962	1	
11365	4688	2416	1	
11389	5280	867	1	
11396	5855	1766	1	
11408	3688	1277	1	
11415	4036	2834	1	
11418	3288	910	1	
11428	2820	2261	1	
11430	2319	1794	1	
11443	1763	3028	1	
11451	3288	2460	1	
11453	1763	3029	1	
11502	1209	1833	1	
11520	629	7	1	
11529	4310	902	1	
11544	3692	1854	1	
11559	33	1213	1	
11571	3288	1377	1	
11579	2820	1293	1	
11588	4494	2093	1	
11592	626	171	1	
11594	5278	969	1	
11606	3696	837	1	
11609	4318	993	1	
11613	2820	1017	1	
11624	2319	800	1	
11636	1212	1935	1	
11640	623	304	1	
11658	3292	1694	1	
11671	1763	418	1	
11727	2319	1795	1	
11729	1206	945	1	
11735	3684	88	1	
11736	2307	2006	1	
11749	2319	1796	1	
11755	4322	1310	1	
11763	1757	1965	1	
11766	5278	1075	1	
11780	2824	1402	1	
11803	30	1344	1	
11857	4032	369	1	
11860	3696	1099	1	
11883	3288	2306	1	
11884	3284	763	1	
11885	2816	111	1	
11888	6429	963	1	
11905	2824	1982	1	
11907	2820	1199	1	
11909	1210	1641	1	
11927	2316	25	1	
11928	1763	3031	1	
11930	6429	656	1	
11946	4040	2022	1	
11949	3288	2587	1	
11961	2308	2170	1	
11964	5278	2314	1	
11973	1757	1964	1	
12005	4499	2251	1	
12007	2320	1752	1	
12013	4495	1552	1	
12020	4686	2532	1	
12025	3688	1392	1	
12051	2312	2433	1	
12076	4688	408	1	
12111	4315	2126	1	
12112	3697	92	1	
12116	5280	1537	1	
12131	2841	949	1	
12139	1213	1622	1	
12140	626	754	1	
12160	4319	896	1	
12173	4323	1741	1	
12175	2829	575	1	
12203	36	1321	1	
12204	5280	2114	1	
12216	4319	1847	1	
12230	4499	2252	1	
12235	40	1337	1	
12245	2833	84	1	
12252	40	885	1	
12262	4692	1063	1	
12274	5858	2053	1	
12279	4041	1955	1	
12292	5278	1494	1	
12301	4041	1956	1	
12303	3689	131	1	
12328	5278	2078	1	
12339	4495	1881	1	
12352	3280	746	1	
12354	1757	1966	1	
12367	1210	1187	1	
12390	1207	1354	1	
12402	1763	3030	1	
12413	1213	1621	1	
12414	623	827	1	
12436	2316	33	1	
12447	40	1338	2	
12456	629	1412	1	
12467	4507	1528	1	
12468	4041	124	1	
12471	2312	2432	1	
12479	636	764	1	
12505	630	338	1	
12509	4041	1744	1	
12512	633	356	1	
12518	3293	1622	1	
12533	2837	2311	1	
12536	40	1286	1	
12538	4689	1232	1	
12543	4507	1043	1	
12555	4503	2063	1	
12558	1761	2538	1	
12573	37	1318	1	
12591	3689	66	1	
12594	1210	1642	1	
12638	1761	2539	1	
12641	4689	1229	1	
12642	4692	1064	1	
12648	4620	542	1	
12661	1761	192	1	
12675	3293	762	1	
12702	5283	1309	1	
12730	630	1282	1	
12736	633	745	1	
12751	2837	584	1	
12773	633	877	1	
12776	5856	520	1	
12800	4319	918	1	
12810	3697	2736	1	
12814	43	275	1	
12842	3697	2679	1	
12846	1758	1907	1	
12869	1758	2417	1	
12872	630	858	1	
12881	4503	2294	1	
12884	1764	741	1	
12885	1761	2540	1	
12886	636	880	1	
12890	6432	593	1	
12901	5281	1201	1	
12918	4616	3198	1	
12923	37	1319	1	
12927	4503	1788	1	
12928	3697	3468	1	
12929	1758	2416	1	
12953	3697	3547	1	
12954	1761	1214	1	
12983	2317	270	1	
12998	5281	1540	1	
13013	2841	883	1	
13018	1210	238	1	
13022	3697	2360	1	
13041	2829	2251	1	
13043	4689	1230	1	
13057	1214	84	1	
13077	2837	1818	1	
13088	3697	2424	1	
13122	3697	1178	1	
13136	3693	1951	1	
13137	3685	1640	1	
13139	4689	1112	1	
13141	5281	2033	1	
13149	3693	2582	1	
13151	2837	141	1	
13155	4695	949	1	
13161	2317	1647	1	
13174	1761	2536	1	
13201	1214	532	1	
13222	4323	1742	1	
13227	43	36	1	
13228	4689	1231	1	
13247	2313	1835	1	
13267	3693	1718	1	
13283	4503	1558	1	
13285	40	1162	1	
13294	2830	2553	1	
13295	2830	2552	1	
